,age,workclass,education,matrial,occupation,relationship,race,sex,work-per-week,country,salary
580,57,3,11,2,11,0,4,1,40,38,1
581,59,3,11,2,2,0,4,1,40,38,0
582,27,3,11,2,6,0,4,1,40,38,0
583,31,5,9,4,12,5,4,1,40,38,0
584,21,3,15,4,11,1,4,0,24,38,0
585,29,3,15,4,0,5,4,1,60,38,0
586,18,3,1,4,7,1,4,1,40,38,0
587,52,3,0,2,2,0,4,1,47,38,1
588,57,4,9,0,9,5,4,1,80,38,0
589,42,8,11,2,14,0,4,1,40,38,0
590,55,8,11,2,14,3,1,0,40,38,0
591,60,3,5,4,13,5,4,1,48,38,1
592,31,3,9,2,9,0,4,1,40,1,1
593,23,3,9,4,0,1,4,0,40,38,0
594,27,3,11,4,11,1,4,1,40,38,0
595,23,8,15,4,14,2,0,0,25,38,0
596,42,5,14,2,9,0,4,1,50,38,1
597,25,3,15,4,12,5,4,1,40,38,0
598,49,3,9,4,9,5,4,0,45,38,0
599,32,3,9,4,12,5,4,1,40,38,0
600,19,3,15,4,0,1,4,1,28,38,0
601,60,3,5,0,7,5,4,0,40,38,0
602,42,1,6,2,7,0,4,1,40,38,0
603,35,5,7,4,4,5,4,1,40,38,0
604,48,3,11,4,0,2,2,0,37,38,0
605,51,3,12,2,2,0,4,1,40,38,1
606,29,3,11,4,2,5,0,1,40,38,0
607,36,1,11,5,3,5,2,1,40,38,0
608,17,3,0,4,7,1,4,0,21,38,0
609,52,3,12,0,9,5,4,0,60,38,0
610,24,3,11,4,2,5,4,1,40,38,0
611,24,3,11,2,5,0,4,1,50,38,0
612,26,1,9,4,9,1,4,1,40,38,0
613,27,3,9,4,7,1,4,0,20,38,0
614,39,3,11,4,5,1,4,1,60,38,0
615,30,3,11,2,13,0,2,1,45,38,0
616,50,5,11,2,3,0,4,1,32,38,0
617,52,4,9,2,11,0,4,1,55,38,0
618,46,3,14,2,9,0,4,1,45,38,1
619,23,3,9,4,11,1,4,0,20,38,0
620,45,3,1,6,7,5,2,0,20,38,0
621,65,3,6,6,8,2,2,0,24,38,0
622,29,3,8,2,13,0,4,1,55,38,0
623,47,3,6,3,5,2,4,1,40,7,0
624,30,3,11,4,4,1,2,1,60,38,0
625,34,3,11,2,11,0,4,1,45,38,1
626,38,5,11,2,11,0,4,1,64,38,0
627,33,3,15,2,3,0,4,1,40,38,1
628,49,3,9,2,11,0,4,1,26,38,1
629,47,5,15,4,7,2,2,0,40,38,0
630,49,1,0,5,7,2,2,0,40,38,0
631,43,3,15,2,2,0,4,1,60,38,1
632,30,3,9,2,0,3,2,0,40,38,1
633,58,5,11,2,2,0,4,1,60,38,0
634,19,3,11,4,7,1,4,0,14,38,0
635,21,3,9,4,5,5,4,1,40,38,0
636,33,3,9,2,3,0,4,1,60,38,1
637,47,4,4,2,13,0,4,1,50,4,0
638,52,5,10,2,9,0,4,1,60,38,1
639,26,3,11,0,2,5,4,1,55,38,0
640,60,3,11,2,2,0,4,1,40,38,0
641,21,3,15,4,5,1,4,1,40,38,0
642,36,3,15,2,11,0,4,1,50,38,1
643,31,3,15,2,2,0,4,1,45,38,0
644,50,4,10,5,9,5,4,1,40,38,1
645,31,1,11,0,0,2,4,0,40,38,0
646,71,3,11,2,2,0,4,1,15,38,0
647,58,8,11,2,14,0,4,1,50,38,0
648,30,6,9,2,12,0,4,1,40,38,1
649,20,3,15,4,7,1,4,1,20,38,0
650,24,3,11,4,3,4,4,1,50,38,0
651,35,3,10,2,9,0,1,1,40,35,1
652,38,6,15,5,3,5,4,0,45,38,0
653,27,3,11,4,6,1,4,0,32,38,0
654,29,6,15,4,0,2,1,0,40,29,0
655,70,8,6,6,14,2,4,0,15,38,0
656,34,3,11,2,2,0,4,1,45,38,0
657,44,3,5,2,2,0,4,1,35,38,0
658,43,3,11,2,6,0,4,1,40,38,1
659,44,5,2,2,5,0,2,1,40,38,1
660,35,3,12,4,11,5,4,1,60,38,0
661,27,3,15,4,9,5,4,1,40,38,0
662,43,1,12,4,9,5,4,1,38,38,0
663,20,3,15,4,11,5,4,0,25,38,0
664,42,3,7,0,9,2,4,0,40,38,1
665,27,6,15,2,13,0,4,1,40,38,0
666,42,3,11,2,2,0,2,1,40,38,1
667,20,8,1,3,14,1,1,0,40,34,0
668,24,3,6,4,6,5,4,1,40,38,0
669,48,0,15,0,3,5,4,1,40,38,0
670,17,8,1,4,14,1,4,0,20,38,0
671,17,5,1,4,4,1,4,1,10,38,0
672,33,3,9,2,3,0,4,1,40,38,1
673,50,4,11,2,11,0,4,1,50,38,1
674,22,3,11,4,11,1,4,0,40,38,0
675,17,3,2,4,7,1,4,1,16,38,0
676,32,3,15,2,0,0,4,1,40,25,0
677,31,3,11,4,2,5,4,1,45,38,0
678,58,5,11,6,3,5,4,1,50,38,0
679,29,1,11,4,10,1,4,1,48,38,0
680,37,3,8,2,2,0,4,1,40,31,1
681,34,5,11,2,2,0,4,1,40,38,1
682,23,1,15,5,3,2,2,1,40,38,0
683,18,6,1,4,0,1,4,0,5,38,0
684,34,3,11,0,3,5,4,0,40,38,0
685,66,8,5,4,14,5,4,1,4,38,0
686,45,1,9,2,9,3,4,0,55,38,0
687,41,3,12,4,3,5,4,1,35,5,0
688,26,3,11,4,7,4,4,1,30,38,0
689,54,1,15,2,4,0,4,1,40,38,0
690,24,3,15,4,6,1,2,0,45,38,0
691,42,3,15,2,9,0,4,1,50,38,0
692,20,3,15,4,9,1,4,1,20,38,0
693,23,6,9,4,12,5,4,0,20,38,0
694,25,8,7,4,14,4,4,1,45,38,0
695,35,3,12,4,9,5,4,1,60,38,1
696,31,3,12,2,12,0,4,1,40,38,1
697,30,3,9,4,9,1,4,0,40,30,0
698,19,3,11,4,11,1,4,0,20,38,0
699,36,1,9,4,9,5,4,1,50,38,0
700,31,3,9,6,11,2,4,0,40,4,0
701,21,3,15,4,5,1,4,1,30,38,0
702,31,5,15,2,2,0,4,1,40,38,0
703,46,3,10,0,9,2,4,0,65,38,1
704,44,3,9,0,3,1,4,0,50,38,1
705,40,3,2,2,7,0,2,1,40,22,0
706,45,3,15,4,11,5,2,1,40,38,0
707,60,3,11,2,2,0,4,1,35,38,0
708,18,3,1,4,7,4,4,1,25,38,0
709,28,3,9,2,9,0,4,1,40,38,0
710,36,3,15,0,0,2,2,0,40,38,0
711,36,3,9,5,9,5,4,1,40,41,0
712,40,3,8,2,12,0,4,1,40,38,0
713,36,1,9,0,0,2,4,0,35,15,0
714,31,3,11,5,7,2,2,0,40,38,0
715,33,3,11,2,6,0,4,1,40,38,0
716,19,6,11,4,12,1,4,0,40,38,0
717,22,3,15,4,11,1,4,0,15,38,0
718,34,3,9,2,3,0,4,1,45,38,1
719,33,3,11,4,7,5,4,1,40,38,0
720,41,3,11,2,2,0,4,1,60,38,0
721,29,3,9,4,9,5,4,1,40,38,0
722,50,1,11,2,3,0,4,1,42,38,1
723,42,3,9,2,3,0,4,1,45,38,1
724,43,3,9,4,9,5,4,1,40,41,1
725,44,3,11,2,11,3,4,0,40,38,0
726,20,3,15,4,7,5,4,0,20,38,0
727,31,3,11,2,7,0,4,1,40,25,0
728,65,5,1,2,3,0,4,1,59,41,1
729,23,3,15,4,7,5,4,0,24,38,0
730,55,3,15,0,0,5,1,0,40,38,0
731,26,3,8,2,0,0,4,1,45,38,0
732,25,3,8,4,7,1,4,0,15,38,0
733,45,8,15,2,14,3,2,0,40,38,0
734,35,3,15,2,2,0,4,1,40,38,0
735,36,3,15,4,11,5,2,0,36,38,0
736,43,6,9,2,9,0,4,1,50,38,0
737,56,3,11,6,7,2,2,0,20,38,0
738,42,3,9,2,12,0,4,1,40,38,1
739,19,3,15,4,7,4,4,0,25,38,0
740,55,5,11,2,13,0,4,1,72,38,0
741,42,3,12,4,3,5,4,0,50,38,1
742,26,3,8,4,12,1,4,1,40,38,0
743,17,3,2,4,5,1,4,1,20,38,0
744,42,1,9,2,9,3,4,0,40,38,1
745,55,3,11,2,13,0,4,1,40,38,1
746,32,3,15,4,0,1,2,0,40,38,0
747,29,3,1,4,2,1,2,1,40,13,0
748,46,6,9,2,9,0,4,1,37,38,0
749,29,6,9,2,3,0,4,1,40,38,1
750,22,3,9,4,9,2,4,1,20,38,0
751,58,5,0,2,2,0,4,1,40,38,0
752,23,3,11,4,13,2,4,1,50,38,0
753,39,3,11,4,5,5,4,1,40,38,0
754,27,3,8,4,2,1,4,1,38,38,0
755,54,3,11,2,13,0,4,1,40,38,1
756,33,1,9,4,9,5,4,0,45,38,0
757,46,0,11,2,0,3,4,0,40,38,1
758,37,3,11,4,4,5,2,1,40,38,0
759,36,3,11,4,7,5,4,0,18,38,0
760,59,1,11,2,0,3,4,0,38,38,1
761,34,1,11,0,10,2,4,1,40,31,0
762,53,4,10,2,3,0,4,1,70,38,1
763,51,3,9,4,11,5,4,1,55,38,1
764,32,3,0,5,7,2,4,0,42,38,0
765,31,6,15,3,7,4,4,1,40,38,0
766,22,3,15,2,11,3,4,0,30,10,0
767,47,5,9,0,11,5,4,0,50,38,0
768,32,3,11,4,6,5,4,1,40,38,0
769,26,3,15,4,4,5,4,0,38,38,0
770,37,3,4,5,4,5,4,1,32,12,0
771,31,3,11,0,2,2,4,1,55,38,0
772,37,3,8,2,12,3,4,0,24,38,1
773,55,3,11,4,11,5,4,1,38,38,0
774,23,1,8,0,12,5,4,1,56,38,0
775,36,3,15,0,0,2,4,0,40,38,0
776,34,3,12,2,9,0,4,1,40,41,0
777,43,3,9,2,11,0,4,1,50,38,1
778,54,3,15,4,12,5,4,1,40,38,0
779,43,6,15,2,2,0,4,1,40,41,0
780,28,3,8,4,6,5,4,0,42,38,0
781,40,3,8,2,3,0,4,1,50,38,1
782,41,5,15,2,3,0,4,1,60,38,0
783,40,3,9,4,11,5,3,0,55,38,1
784,42,3,15,0,0,5,2,0,38,38,0
785,61,5,11,2,4,0,4,1,50,38,0
786,18,3,2,4,6,1,4,1,30,38,0
787,59,8,11,2,14,0,4,1,16,38,0
788,21,8,11,4,14,5,4,0,40,38,0
789,48,3,8,2,12,0,4,1,50,38,1
790,41,4,9,2,12,0,4,1,40,38,0
791,18,8,15,4,14,1,4,1,33,38,0
792,23,3,11,4,11,5,4,0,40,38,0
793,60,3,11,2,13,0,4,1,60,38,1
794,22,3,15,4,7,4,2,1,20,38,0
795,61,3,11,2,6,0,4,1,40,38,0
796,25,3,11,4,6,5,2,1,40,38,0
797,46,3,12,4,12,5,4,1,35,38,1
798,43,3,9,2,3,0,4,1,40,8,1
799,43,3,7,0,2,5,4,1,40,38,0
800,24,3,11,4,7,1,2,1,30,38,0
801,68,5,1,4,4,2,4,1,20,38,0
802,31,3,11,0,0,2,4,0,38,38,0
803,17,3,1,4,11,1,4,0,20,38,0
804,32,3,11,2,2,0,4,1,48,38,1
805,50,8,12,3,14,4,4,1,40,38,0
806,33,3,9,2,9,0,4,1,47,38,1
807,64,3,9,2,9,0,4,1,40,38,1
808,20,3,11,4,13,1,4,1,30,38,0
809,30,3,11,5,7,1,4,0,36,38,0
810,22,8,15,4,14,1,2,1,40,38,0
811,43,3,15,0,3,5,4,1,45,38,0
812,22,3,15,4,0,1,4,1,40,38,0
813,17,3,0,4,4,1,4,1,20,38,0
814,47,5,11,2,7,3,4,0,75,21,0
815,41,3,8,4,9,5,4,0,60,38,0
816,56,3,15,2,2,0,4,1,50,38,1
817,64,3,11,2,13,0,4,1,45,38,0
818,47,3,11,2,13,0,4,1,50,38,1
819,48,3,8,4,0,2,4,1,40,38,0
820,31,3,12,4,9,5,4,0,46,38,0
821,29,3,8,4,12,1,4,1,40,38,0
822,30,3,11,6,0,5,4,0,40,38,0
823,32,3,11,2,3,0,4,1,60,38,0
824,57,3,11,6,13,2,4,1,42,38,1
825,62,3,11,6,7,5,4,0,40,38,0
826,39,3,11,5,6,2,4,0,24,38,0
827,43,3,15,4,0,5,4,1,25,38,0
828,24,4,9,4,11,1,4,1,40,38,0
829,42,8,1,2,14,0,4,1,15,38,0
830,53,3,15,2,0,3,4,0,40,38,1
831,26,3,15,4,5,1,4,1,40,38,0
832,73,5,11,2,3,0,4,1,40,38,0
833,72,8,1,6,14,5,4,0,24,38,0
834,55,3,11,2,6,0,4,1,40,38,0
835,25,3,11,0,0,5,4,1,40,38,0
836,41,3,9,0,9,5,4,0,50,38,1
837,24,3,9,4,3,5,4,1,50,38,0
838,63,3,11,6,4,5,4,1,6,38,0
839,17,3,1,4,11,1,4,1,20,38,0
840,35,3,15,2,2,0,4,1,50,38,0
841,51,3,15,2,9,0,4,1,40,38,1
842,62,1,9,6,9,5,4,0,48,38,0
843,55,3,11,2,2,0,4,1,40,38,1
844,43,3,15,0,9,5,4,1,40,38,0
845,40,1,11,0,7,5,4,0,50,38,0
846,37,3,9,2,3,0,4,1,45,38,1
847,39,3,9,2,2,0,4,1,40,38,0
848,31,3,11,4,2,1,4,1,18,38,0
849,61,3,12,6,9,5,4,0,40,38,1
850,26,3,8,0,0,5,4,0,55,38,0
851,46,5,11,2,11,0,4,1,50,38,0
852,26,3,9,4,9,5,4,0,40,38,0
853,48,6,10,0,9,1,4,1,50,38,1
854,34,3,11,4,13,1,4,1,40,38,0
855,34,1,11,4,0,1,4,0,40,38,0
856,59,3,11,2,7,0,4,1,40,38,1
857,34,3,9,4,9,1,4,0,40,38,0
858,49,3,9,4,3,5,4,0,56,38,1
859,18,3,1,4,0,1,4,0,20,38,0
860,43,3,11,2,4,0,4,1,40,25,0
861,48,3,1,2,3,0,4,1,50,38,0
862,28,4,15,2,3,0,4,1,70,38,0
863,33,3,11,2,6,0,4,1,40,38,0
864,24,3,15,4,11,5,4,0,15,38,0
865,21,3,0,4,5,5,4,1,40,38,0
866,17,3,1,4,11,1,4,1,28,38,0
867,39,3,15,2,4,0,4,1,50,38,1
868,29,5,9,5,9,1,4,1,40,38,0
869,44,3,9,2,3,0,4,1,40,38,1
870,24,3,15,4,13,1,4,1,50,38,0
871,71,5,12,2,11,0,4,1,40,38,1
872,51,5,9,2,11,0,1,1,40,2,1
873,55,3,4,0,7,2,2,1,25,38,0
874,41,3,9,2,3,0,4,1,60,38,1
875,23,3,11,4,5,2,2,0,7,38,0
876,38,3,8,0,0,2,4,0,40,38,0
877,39,3,11,2,13,0,4,1,40,38,1
878,19,3,11,4,0,5,4,0,30,38,0
879,49,3,6,0,6,5,4,0,40,38,0
880,32,3,9,2,0,4,4,1,40,29,1
881,27,3,11,2,2,0,4,1,70,38,0
882,38,3,9,2,11,0,4,1,50,38,1
883,33,3,15,2,2,3,4,0,60,38,0
884,63,8,15,2,14,0,4,1,15,38,0
885,23,3,9,4,3,1,4,1,28,38,0
886,33,4,15,2,2,0,4,1,60,41,0
887,54,5,11,2,11,0,2,1,40,38,0
888,29,3,8,0,12,5,4,0,45,38,0
889,48,8,15,0,14,2,2,0,30,38,0
890,35,5,9,4,3,5,4,1,40,38,0
891,28,3,8,2,0,3,1,0,40,18,0
892,37,3,9,2,9,0,4,1,50,38,1
893,42,5,14,2,4,0,4,1,65,38,1
894,40,3,12,2,9,0,4,1,40,38,0
895,47,3,15,0,11,1,4,1,55,38,0
896,22,3,9,4,3,1,4,0,50,38,0
897,30,3,9,2,3,0,4,1,45,38,1
898,28,3,11,2,12,0,4,1,40,38,0
899,63,1,5,2,7,0,4,1,55,38,0
900,51,5,6,2,2,0,4,1,20,38,0
901,22,3,11,4,5,1,4,0,40,38,0
902,27,8,7,2,14,1,0,1,40,38,0
903,35,3,11,4,11,5,4,1,45,38,0
904,46,3,11,0,6,5,4,0,38,38,0
905,37,3,15,0,6,5,4,1,52,38,0
906,24,3,9,4,9,1,2,1,15,38,0
907,37,5,11,0,5,1,4,1,10,38,0
908,53,3,15,2,12,0,4,1,40,38,0
909,27,3,11,4,11,5,4,1,30,38,0
910,38,3,15,0,2,5,4,1,44,38,0
911,53,5,0,2,4,0,4,1,60,38,0
912,34,3,15,4,2,5,4,1,40,38,0
913,23,3,11,4,11,1,2,1,40,38,0
914,39,3,9,2,3,0,4,1,45,38,1
915,43,3,12,2,9,3,1,0,50,34,0
916,67,4,11,2,3,0,1,1,40,38,1
917,81,5,11,2,3,0,4,1,30,38,0
918,21,3,15,4,7,1,4,1,20,38,0
919,23,3,15,4,11,5,4,1,25,38,0
920,25,3,15,4,13,2,4,1,40,38,0
921,42,3,4,2,6,3,4,0,38,25,0
922,38,3,15,2,0,3,2,0,40,38,0
923,64,8,11,2,14,0,4,1,5,38,0
924,32,3,11,2,6,0,4,1,40,38,0
925,37,3,11,2,6,0,4,1,40,38,0
926,51,3,12,2,3,0,4,1,60,38,1
927,22,3,15,4,11,5,4,0,42,38,0
928,33,3,3,3,8,5,4,0,40,12,0
929,42,3,11,0,6,5,4,1,55,38,0
930,19,8,15,4,14,1,4,0,10,38,0
931,51,1,13,2,7,0,4,1,40,38,0
932,23,3,11,2,0,3,4,0,40,25,0
933,37,3,1,2,6,0,4,1,44,38,1
934,37,3,11,2,2,0,4,1,99,38,1
935,47,3,12,4,9,5,4,0,25,38,0
936,41,3,14,2,9,0,4,1,40,38,1
937,33,3,11,2,2,0,4,1,30,38,0
938,31,3,9,4,11,5,4,1,40,38,1
939,31,3,7,0,7,2,0,0,40,38,0
940,35,3,11,2,6,0,2,1,40,38,0
941,38,4,11,2,3,0,4,1,40,38,1
942,18,3,11,4,7,5,4,0,45,38,0
943,20,3,11,2,6,0,4,1,40,38,0
944,54,1,15,0,3,2,2,0,35,38,0
945,40,3,15,0,0,2,4,0,40,38,0
946,36,4,9,2,3,3,4,0,45,38,1
947,43,3,15,0,2,2,4,1,35,38,0
948,44,5,15,0,4,2,4,1,40,38,0
949,44,6,11,2,9,3,4,0,40,38,1
950,43,3,12,2,3,0,4,1,43,38,1
951,51,3,5,6,7,2,2,0,40,38,0
952,18,3,11,4,7,1,4,0,20,38,0
953,51,3,15,2,3,0,4,1,40,38,0
954,41,3,0,2,2,0,4,1,30,41,0
955,44,4,15,2,11,0,4,1,70,38,1
956,33,1,0,0,13,5,4,1,40,38,0
957,33,5,9,2,3,0,4,1,40,38,1
958,42,3,7,2,3,0,4,1,40,38,1
959,25,3,15,2,9,0,4,1,45,38,0
960,32,3,11,0,6,5,4,0,38,38,0
961,32,3,9,2,2,0,4,1,70,25,0
962,36,3,0,0,3,2,4,0,40,38,0
963,28,3,11,2,13,0,4,1,40,38,0
964,20,3,11,4,7,1,4,0,20,38,0
965,35,4,15,2,11,0,4,1,60,38,1
966,55,5,11,2,2,0,4,1,20,38,0
967,48,3,9,2,3,0,1,1,40,18,1
968,36,8,8,6,14,5,4,0,20,38,0
969,34,3,11,2,2,0,4,1,35,38,1
970,28,3,9,4,12,5,4,0,35,38,0
971,67,3,9,6,3,5,4,1,40,38,1
972,37,3,11,2,2,0,4,1,40,38,0
973,44,3,11,4,13,2,4,1,70,38,0
974,25,3,15,4,11,5,4,0,40,38,0
975,21,3,15,4,3,5,4,0,40,38,0
976,40,6,12,2,9,0,4,1,35,38,1
977,78,3,11,6,7,5,2,0,40,38,0
978,34,3,11,0,5,1,4,1,40,38,0
979,49,3,11,4,0,5,4,0,44,38,0
980,22,3,7,4,0,5,4,0,40,38,0
981,23,8,11,4,14,2,2,0,40,38,0
982,60,5,11,4,4,2,4,1,42,38,0
983,45,1,11,6,10,5,4,1,40,38,1
984,63,3,8,0,7,5,4,0,20,38,0
985,41,3,11,4,2,1,2,0,35,38,0
986,47,3,11,0,0,2,4,0,40,38,0
987,44,3,11,0,2,2,4,1,40,38,0
988,51,3,15,6,9,5,4,0,40,38,0
989,46,3,9,4,11,5,4,1,40,38,0
990,41,3,8,2,6,0,4,1,40,38,0
991,50,5,11,2,2,0,4,1,30,38,0
992,47,3,11,2,0,0,4,1,50,38,1
993,35,3,11,4,3,5,4,1,45,38,0
994,56,3,11,2,3,0,4,1,55,38,1
995,45,3,12,0,9,5,4,1,45,38,0
996,48,0,9,0,3,2,4,1,58,38,1
997,40,3,15,2,6,0,4,1,40,38,0
998,39,4,9,2,3,0,4,1,50,38,1
999,20,3,15,4,7,1,4,1,40,38,0
1000,50,3,10,2,9,0,4,1,65,38,1
1001,38,6,11,2,9,3,4,0,40,38,1
1002,23,1,9,4,9,1,4,0,60,38,0
1003,31,3,11,4,7,1,4,1,16,38,0
1004,58,3,9,2,0,0,4,1,40,38,0
1005,66,3,11,5,6,5,2,1,40,38,0
1006,39,4,11,2,3,0,4,1,40,38,1
1007,54,5,11,2,2,0,4,1,52,38,1
1008,26,3,15,2,11,0,4,1,50,10,0
1009,51,3,11,0,6,5,4,0,40,38,0
1010,34,3,8,4,13,1,4,1,40,38,0
1011,50,3,11,2,6,0,4,1,40,38,1
1012,42,3,15,2,9,0,4,1,44,38,1
1013,38,3,12,2,9,0,4,1,25,38,0
1014,48,3,5,2,5,0,4,1,40,38,0
1015,33,3,8,2,12,3,4,0,40,38,1
1016,51,3,11,6,7,2,4,0,32,38,0
1017,22,3,11,0,2,5,4,1,40,38,0
1018,19,8,11,4,14,1,4,1,30,38,0
1019,41,3,15,4,2,5,4,1,50,23,0
1020,48,1,12,2,9,0,4,1,35,38,1
1021,42,3,11,5,11,5,4,0,30,38,0
1022,34,3,15,2,7,0,4,1,40,38,0
1023,23,3,11,4,6,2,2,0,40,38,0
1024,56,3,11,2,7,0,4,1,50,40,0
1025,30,3,9,4,9,5,2,1,45,41,0
1026,45,3,11,2,3,0,4,1,55,38,1
1027,48,3,0,2,0,3,4,0,40,38,0
1028,48,4,12,3,11,5,1,1,50,18,0
1029,31,3,8,4,0,5,4,0,40,38,0
1030,20,6,7,4,7,1,4,1,20,38,0
1031,27,3,15,4,11,5,4,1,40,38,0
1032,32,3,11,4,7,5,2,0,40,38,0
1033,76,8,5,6,14,5,4,1,2,38,0
1034,19,8,11,4,14,2,4,1,40,38,0
1035,66,4,6,2,3,0,4,1,1,41,0
1036,37,3,11,4,7,5,4,1,75,38,0
1037,34,3,11,0,8,2,2,0,30,38,0
1038,34,8,1,2,14,3,4,0,8,38,0
1039,90,3,11,4,7,5,4,0,40,38,0
1040,23,3,15,4,6,1,2,0,40,38,0
1041,43,3,15,0,0,5,4,0,40,38,0
1042,44,3,9,2,3,0,4,1,60,38,1
1043,24,3,15,4,12,5,4,0,37,38,0
1044,28,3,14,0,9,2,4,1,55,38,0
1045,64,8,7,4,14,5,4,0,20,38,0
1046,23,3,15,2,7,0,4,1,40,38,0
1047,20,3,15,4,11,5,4,0,50,38,0
1048,36,3,9,2,9,0,4,1,50,38,1
1049,61,3,11,2,6,0,4,1,40,38,0
1050,53,5,9,2,11,0,4,1,40,1,1
1051,30,3,9,2,0,0,4,1,40,38,1
1052,52,5,15,2,11,0,4,1,55,38,1
1053,38,3,15,0,2,5,4,1,40,19,0
1054,32,3,9,2,11,0,4,1,40,38,0
1055,30,5,2,2,13,0,4,1,75,38,0
1056,41,3,8,0,2,5,4,0,40,38,0
1057,49,1,12,2,9,0,4,1,40,38,1
1058,45,3,11,2,2,0,4,1,47,38,1
1059,43,5,11,2,3,0,4,1,35,38,0
1060,61,3,11,2,6,0,4,1,40,38,0
1061,54,3,11,2,7,0,4,1,32,25,0
1062,34,3,7,5,7,2,4,0,40,38,0
1063,49,3,15,2,11,0,4,1,80,38,1
1064,38,3,15,4,7,1,4,1,40,38,0
1065,35,3,14,2,9,0,4,1,80,38,1
1066,36,3,2,2,13,0,4,1,40,38,0
1067,30,3,9,2,3,0,4,1,50,38,0
1068,36,3,7,0,12,5,4,0,60,38,0
1069,22,1,9,4,9,1,4,0,20,38,0
1070,38,3,11,2,2,0,4,1,40,38,1
1071,37,3,11,2,2,0,4,1,50,38,1
1072,48,6,10,2,9,3,4,0,46,38,1
1073,17,3,1,4,0,1,4,1,15,38,0
1074,19,5,15,4,2,1,4,1,20,38,0
1075,27,3,9,4,11,5,2,0,40,38,0
1076,22,3,9,4,11,1,1,1,50,35,0
1077,49,3,11,2,2,0,4,1,40,38,0
1078,43,6,8,2,9,3,4,0,40,38,1
1079,43,3,9,5,9,2,4,0,40,38,0
1080,19,1,11,0,3,5,4,0,35,38,0
1081,58,5,11,2,4,0,4,1,60,38,0
1082,41,1,15,2,10,0,4,1,40,38,1
1083,31,3,15,2,0,0,4,1,40,38,0
1084,30,3,8,2,13,0,4,1,40,38,0
1085,32,3,11,2,10,0,4,1,40,38,0
1086,29,3,9,4,3,5,4,1,35,38,0
1087,42,3,15,2,3,0,4,1,52,38,1
1088,38,3,11,0,2,1,4,1,28,38,0
1089,41,0,7,2,9,0,4,1,40,38,1
1090,44,5,9,4,11,5,4,1,50,38,1
1091,31,3,10,3,9,5,1,1,60,2,0
1092,34,3,11,0,2,5,4,1,40,38,0
1093,21,3,15,4,0,1,4,1,40,38,0
1094,22,5,9,4,9,1,1,1,20,18,0
1095,62,3,0,2,6,0,4,1,40,38,0
1096,19,8,11,4,14,1,4,0,40,38,0
1097,29,4,11,2,11,3,4,0,25,38,1
1098,43,3,15,0,9,2,4,0,40,38,0
1099,68,8,5,2,14,0,4,1,8,38,0
1100,45,4,9,2,6,0,4,1,60,38,1
1101,39,4,6,2,3,0,4,1,40,25,0
1102,41,3,9,2,3,0,2,1,50,38,0
1103,34,5,7,2,9,3,4,0,25,38,1
1104,34,1,11,0,0,2,4,0,33,38,0
1105,31,3,9,4,9,5,4,1,47,38,0
1106,29,3,11,4,5,1,4,1,25,38,0
1107,41,3,9,2,2,0,4,1,40,38,1
1108,41,3,8,2,13,0,4,1,55,38,0
1109,35,4,12,2,11,0,4,1,45,25,1
1110,33,3,9,2,11,3,4,0,45,38,1
1111,37,6,9,4,0,5,4,1,38,38,0
1112,69,3,11,2,11,3,4,0,40,38,0
1113,34,3,11,0,5,1,4,0,40,38,0
1114,60,4,8,2,6,0,4,1,70,41,1
1115,36,3,15,2,2,0,4,1,40,38,0
1116,41,3,11,2,13,0,4,1,50,38,0
1117,58,1,9,2,9,3,4,0,40,38,1
1118,53,3,9,2,9,0,1,1,40,23,0
1119,29,3,15,2,12,0,4,1,40,38,0
1120,45,0,11,0,12,5,4,0,40,38,0
1121,34,6,15,2,3,0,4,1,38,38,0
1122,36,3,9,2,12,0,4,1,40,38,0
1123,48,3,15,0,7,2,2,0,35,38,0
1124,20,3,8,4,0,1,4,0,40,38,0
1125,35,3,11,2,13,0,4,1,50,38,1
1126,63,0,11,6,5,5,2,1,40,38,0
1127,41,5,15,0,7,2,4,1,45,38,0
1128,28,3,9,2,9,0,4,1,45,38,0
1129,30,3,15,4,6,5,2,0,40,38,0
1130,34,8,11,0,14,5,4,0,40,38,0
1131,31,3,11,4,7,2,4,0,40,25,0
1132,37,3,8,4,0,1,4,0,38,38,0
1133,42,8,15,0,14,2,4,1,40,38,0
1134,31,3,15,2,3,0,4,1,50,22,1
1135,46,5,12,2,3,0,4,1,45,38,1
1136,35,0,11,2,0,0,2,1,60,38,1
1137,27,3,11,2,2,0,4,1,53,38,0
1138,41,3,3,2,2,0,4,1,35,25,0
1139,19,3,15,4,7,1,4,0,20,38,0
1140,20,3,15,4,11,5,4,1,45,38,0
1141,59,0,11,6,11,2,4,0,40,10,0
1142,40,3,9,4,7,5,4,1,37,38,0
1143,56,5,15,2,11,0,4,1,60,38,0
1144,33,3,12,2,9,0,4,1,44,38,1
1145,30,4,15,4,3,5,4,0,60,38,0
1146,46,3,11,2,6,0,4,1,50,38,0
1147,61,4,11,2,3,0,4,1,35,38,1
1148,50,4,11,2,3,0,4,1,40,38,1
1149,25,3,11,4,7,1,4,1,30,38,0
1150,40,3,15,0,0,2,4,0,39,38,0
1151,24,8,15,4,14,5,4,1,40,41,0
1152,51,3,11,2,2,0,4,1,54,38,0
1153,43,6,11,2,10,0,4,1,40,38,0
1154,34,3,15,2,4,0,4,1,54,25,0
